"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.352837787705678,0.368378869048144,0.849,0.8505,0.8755,0.0471607350709267,0.069923853183371,0.0736285791244643,0.0618469296187698,-0.0291907567603488,-229.411453350868,-230.973354039574,0.9125,0.877,0.8945,0.82,0.845,0.894,0.9155,36.2283244854513,65.8115729084653,35.472137967595,67.1094646883127,301.840291919724,184.358158267992,0.858174510286529,0.543042175372065
"2",0.05,0.377176269776549,0.385433887911715,0.8915,0.9685,0.9145,0.0426021527361845,0.103401333589506,0.0569142137052872,0.102359176925757,-0.0309202120670213,-192.245259226142,-195.039346280085,0.95,0.985,0.9745,0.9515,0.9465,0.9865,0.975,30.3703617524014,98.6149039127868,52.5882780227183,69.4377008028652,301.840291919724,305.418042482894,0.856734074851092,0.562352407315805
"3",0.1,0.405019220322236,0.408115601300355,0.927,0.9295,0.94,0.0359667809562132,0.0442728166290104,0.0453981081664528,0.0419315121888492,-0.0253160920660279,-150.089757930187,-150.95128138886,0.956,0.9755,0.9775,0.951,0.955,0.98,0.982,23.4450879431289,51.1915532313109,35.0996748063983,51.352977692722,301.840291919724,367.949424791719,0.85689355828325,0.589914958277447
"4",0.2,0.437810988768292,0.439663909107522,0.937,0.9285,0.936,0.030674841662456,0.0328672622390159,0.0340135104316857,0.0302560493734872,-0.0230477273575056,-98.6861653260739,-98.760908899989,0.955,0.969,0.971,0.944,0.948,0.9745,0.977,18.9244383678051,35.1087051059207,25.4854330893108,35.2275234174696,301.840291919724,368.658446833329,0.863896065473148,0.625982516800251
"5",0.25,0.45025378767853,0.45110190859879,0.939,0.9285,0.9285,0.0291636000326479,0.0322041662575435,0.0322041662575435,0.0292063968500988,-0.0237162689005704,-78.8967352885217,-79.21855961009,0.956,0.9695,0.9705,0.9415,0.942,0.974,0.9735,17.8720836431702,33.595453963484,23.5608368520468,33.8025929285631,301.840291919724,382.603288927028,0.866524227207231,0.639707126008651
"6",0.3,0.461091145862061,0.461895757445179,0.943,0.945,0.9235,0.0282146190311045,0.0322747985167886,0.0287644828242964,0.0291864883367742,-0.0246738984920345,-61.4360801598095,-61.6057835853503,0.9575,0.9685,0.9585,0.936,0.925,0.9685,0.961,17.1570607172336,32.5667696263515,22.6375301590139,30.0932902772089,301.840291919724,366.649775210382,0.868910422982658,0.651697311974955
"7",0.4,0.480279358798745,0.481032477295639,0.947,0.9235,0.9235,0.0273540187236276,0.0281449608514937,0.0281449608514937,0.0244159366814232,-0.0231755389021651,-29.9094053115141,-30.074793661542,0.9545,0.965,0.965,0.9355,0.9345,0.9705,0.9725,16.423456848466,27.7125255896909,20.5505772635007,27.6864744489791,301.840291919724,320.047470999741,0.872714933515567,0.672640997779788
"8",0.5,0.499551669290652,0.499908980974381,0.9405,0.923,0.942,0.0271613406820267,0.0271575667758033,0.0299860199580258,0.0231049984976199,-0.0227549249409399,0.0833336628184475,0.0198331210387794,0.955,0.963,0.9685,0.9415,0.946,0.9715,0.979,16.2461152222731,28.3519960370244,21.2512066184862,30.063768859812,301.840291919724,380.568110044361,0.874233845079824,0.691860155942667
"9",0.6,0.519025074109158,0.517935885284673,0.936,0.913,0.913,0.0274770738213219,0.0282929249422691,0.0282929249422691,0.0229720657746109,-0.0243689528546516,29.8544576841056,29.8138051468878,0.9515,0.9635,0.964,0.9465,0.946,0.9735,0.9725,16.3626881656106,28.4515779744171,21.5335860645274,28.4696659298772,301.840291919724,382.904068775197,0.872921060456259,0.710653832548612
"10",0.7,0.539078093072374,0.538115143424986,0.9335,0.943,0.919,0.0285767366460582,0.0323023890034504,0.0288503141454374,0.024612690066752,-0.0291231491481535,61.7120599299362,61.5841102018061,0.9555,0.9635,0.952,0.938,0.9285,0.97,0.964,17.1596597319223,31.4507655289066,23.1121208724527,29.366738447007,301.840291919724,424.843647369294,0.86731529027068,0.729966432397231
"11",0.75,0.550514333169028,0.548609335595556,0.9345,0.9345,0.9345,0.0296186986310438,0.0323424507054452,0.0323424507054452,0.0236473756760113,-0.0295693499948814,79.3838483557098,79.1200438926469,0.957,0.9645,0.9655,0.9435,0.9455,0.977,0.977,17.8893632893207,30.9092480750256,23.8560450535584,31.1982311917393,301.840291919724,371.059639819937,0.86455025429404,0.740164082328044
"12",0.8,0.563158036660956,0.561030728969628,0.9395,0.9265,0.932,0.0310800532281776,0.0335574814216724,0.0347440681320661,0.023690641583563,-0.0307482814531013,98.9965853648415,98.8645133369391,0.9595,0.9695,0.971,0.941,0.942,0.978,0.9795,18.9583763971169,32.0006366541081,25.0461302441288,33.2985338629571,301.840291919724,342.078345259737,0.858834896257532,0.75112926097197
"13",0.9,0.595721749804441,0.5926871992463,0.9255,0.927,0.9335,0.0362091854507029,0.0450211346443302,0.0461900458307527,0.0255171752422249,-0.0424491657608401,150.678738612033,151.139457149924,0.953,0.9765,0.979,0.9525,0.9565,0.98,0.9815,23.4766440319201,41.4212923550214,34.0178220520277,43.2680086843872,301.840291919724,342.002097543657,0.854313623461906,0.778644026339974
"14",0.95,0.623587152557947,0.615923047528073,0.9025,0.969,0.915,0.0424649016373234,0.10315822408924,0.0586811767394955,0.0311361425765862,-0.101993954321502,192.305965633496,194.847514111675,0.9495,0.9745,0.97,0.947,0.942,0.9815,0.973,30.124149394064,57.9031626105457,50.9200869045521,56.6700751356581,301.840291919724,248.809778022384,0.8540825302666,0.799254591299187
"15",0.975,0.648085207819357,0.632743367254374,0.848,0.8515,0.882,0.0469872741158663,0.0692503495020911,0.0730304572623907,0.0301290257482746,-0.0606158300684282,230.236539063803,231.597041804202,0.9225,0.8745,0.901,0.8125,0.8375,0.8995,0.924,35.9840340179234,44.3057934672069,35.5049148932048,48.4267206962595,301.840291919724,257.940374653387,0.856923456417984,0.814877962393819
