"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.353434123708241,0.358812330704348,0.9075,0.8885,0.9185,0.0443858620238385,0.056892580480769,0.0603413533793254,0.0488974004762684,-0.0270549049301516,-8.97982127459707,-9.4635743437554,0.931,0.839,0.8525,0.6905,0.709,0.9715,0.983,6.22733717382445,6.17379259226786,3.49238891129589,6.25506488066813,178.046182546369,97.4916933439951,0.892903415781922,0.559669947617219
"2",0.05,0.377223010473099,0.379994232261652,0.9525,0.987,0.957,0.0389472819796468,0.0851029393250358,0.0491811001076972,0.084215205583618,-0.0265777987754011,-7.44448850344937,-7.73980411859577,0.962,0.97,0.9425,0.878,0.874,0.9985,0.994,5.12441234670061,9.6818264418427,4.76102615894956,6.72862575626081,178.046182546369,97.3211711399769,0.892774189236828,0.588288640231745
"3",0.1,0.404278672102122,0.406385521926885,0.951,0.961,0.9705,0.0308913102998778,0.0377370149434558,0.0389270773981741,0.0355498437370866,-0.0216276066822149,-5.77526418395974,-6.02912830768608,0.97,0.952,0.954,0.862,0.8655,0.9975,0.998,3.88111400232538,4.65301765996723,2.94691939034511,4.66465334409836,178.046182546369,97.2978660619492,0.893142407271992,0.623347379604209
"4",0.2,0.436752761091081,0.43757562464109,0.955,0.958,0.9645,0.0249316679510935,0.0286349027321961,0.0296609536146534,0.0260836860726379,-0.0201229772038691,-3.74921983028491,-3.83232373811886,0.97,0.942,0.9385,0.8505,0.8505,0.998,0.999,3.06214286772822,3.37133436599519,2.13062163785547,3.37875684585289,178.046182546369,96.5589880517079,0.896048521489436,0.659559280371932
"5",0.25,0.449055111897649,0.449662121673279,0.9485,0.9625,0.9625,0.0235485660526172,0.0279627351870845,0.0279627351870845,0.0254246289921855,-0.0205122614892073,-2.96912893630249,-3.03224261504918,0.9665,0.942,0.9435,0.844,0.848,0.998,0.998,2.86519377326229,3.17546235935221,1.95344279804957,3.18874522927711,178.046182546369,96.3881945958501,0.897454299796335,0.670272914162229
"6",0.3,0.460492250579048,0.460870610589827,0.949,0.9745,0.9625,0.0227678638419501,0.0279993895157229,0.0249275529158437,0.0252122844503946,-0.0216090633338919,-2.32150127046952,-2.38001512574912,0.9655,0.951,0.936,0.837,0.8145,0.9985,0.998,2.74739701657064,3.13000970211924,1.88559193935731,2.83003364630853,178.046182546369,96.9959830046911,0.899215137684371,0.678254573859152
"7",0.4,0.480327280842686,0.480985530362399,0.9505,0.9595,0.9595,0.021789880697901,0.024579792399357,0.024579792399357,0.0216403367237396,-0.0197718298761603,-1.08562063888255,-1.10273009078669,0.9615,0.933,0.9345,0.8165,0.815,0.9985,0.9985,2.61938479991366,2.75893884418242,1.76268460517685,2.75119441188318,178.046182546369,95.1969324465003,0.901266120612672,0.688783205254779
"8",0.5,0.49931777499589,0.499539560168057,0.941,0.943,0.9625,0.0214632857654746,0.023374333932612,0.0258796492052511,0.0197458825752693,-0.0197786424267738,0.0783491576359614,0.0486528245323186,0.959,0.9255,0.9425,0.816,0.828,0.9975,0.998,2.59021173924061,2.61367426242996,1.72445903363039,2.8185383643054,178.046182546369,96.2537614309369,0.902668266273663,0.69422393647494
"9",0.6,0.518359546010464,0.517839717136972,0.94,0.95,0.95,0.0218559899695685,0.0245955981476124,0.0245955981476124,0.0196672934786193,-0.0215919594456628,1.2313880436249,1.25874688575013,0.9575,0.9215,0.9195,0.809,0.8025,0.9965,0.9965,2.65349247271649,2.64241549404571,1.76861184559563,2.62871667070402,178.046182546369,96.0255677086534,0.90187037593049,0.695694922697134
"10",0.7,0.538589776762868,0.538062241337164,0.9465,0.9735,0.9545,0.0229847687744158,0.0282337050309846,0.0251449324508332,0.0216616035147612,-0.0254896684883781,2.46602263237247,2.52730922400592,0.9525,0.9235,0.8975,0.8115,0.7895,0.999,0.998,2.78272586218789,2.84578374038771,1.86426945819022,2.62292752583765,178.046182546369,95.0671751370421,0.899308354371821,0.694092686207934
"11",0.75,0.550053424630851,0.548910138841223,0.948,0.9605,0.9605,0.0238642684902998,0.0280566219088224,0.0280566219088224,0.0207435070573976,-0.0255171280597095,3.13794343133983,3.25559039108321,0.9565,0.918,0.92,0.8175,0.822,0.997,0.997,2.8945955477819,2.88840988329814,1.97444092695184,2.90532874669728,178.046182546369,96.712880408708,0.897652315093086,0.69206272453719
"12",0.8,0.562239060541037,0.56136504718396,0.9445,0.955,0.961,0.0251796427528958,0.0285370975380634,0.0296448234068922,0.020384764091153,-0.0258684627513191,3.94930831190752,4.04338917077763,0.9535,0.9215,0.93,0.82,0.82,0.9985,0.9995,3.07382704638631,2.95787382185379,2.12466997043685,3.12977407728032,178.046182546369,96.0498254859494,0.895692977961653,0.689310580652016
"13",0.9,0.595558722566614,0.593139518364443,0.945,0.9545,0.9605,0.0308904333461878,0.0377090165269068,0.0387566664460199,0.0217226939728102,-0.0358106615610497,5.93275880206454,6.15724190754354,0.9615,0.9255,0.938,0.8615,0.866,0.9965,0.997,3.90224446265926,3.76726439066385,2.97478252906035,3.99021257942727,178.046182546369,97.1095047000144,0.892510037490757,0.680365502609692
"14",0.95,0.623009732310118,0.619154763020701,0.946,0.9885,0.942,0.0389848002144337,0.0855468789154471,0.048955657359296,0.0269590503822065,-0.0846680406886444,7.45940933782238,7.96886215781632,0.9545,0.9285,0.9275,0.873,0.869,0.997,0.989,5.14003005547797,5.69860387348787,4.77515584830509,5.59891500486497,178.046182546369,98.2950586887728,0.89252603294873,0.672389459979653
