"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.353071942170988,0.353490291824786,0.951,0.964,0.958,0.0143963239708741,0.0175009758546837,0.0162742429455086,0.0166441483068646,-0.0116490887914533,-35.2230214075672,-35.1640522200244,0.929,0.939,0.923,0.824,0.799,0.824,0.799,1.71511738811126,1.90825894181454,1.30958556992448,1.72501392634564,-0.123444470912218,-81.3842535043694,0.897084630812826,0.537757764917612
"2",0.05,0.376256980016473,0.376684652342737,0.951,0.969,0.961,0.0111970985354625,0.0133215128140889,0.0129104541294872,0.0124869972232653,-0.0101550718795498,-29.5577396084018,-29.5451727899019,0.943,0.939,0.929,0.84,0.832,0.84,0.832,1.35345327655517,1.41274460324813,0.961504860456143,1.33754261299918,-0.123444470912218,-81.5176885742135,0.896844118838495,0.576683137847938
"3",0.1,0.403931419981712,0.404163190730022,0.935,0.963,0.96,0.00889870825675775,0.01029569987659,0.0100900036239239,0.00962744800684144,-0.00834774403761845,-23.0039212621692,-22.989025541264,0.931,0.931,0.924,0.801,0.796,0.801,0.796,1.07526167345555,1.08669158195854,0.738047361531659,1.04114736149147,-0.123444470912218,-81.427158197891,0.89737212710885,0.617789006804494
"4",0.2,0.436980073243053,0.436967871779754,0.941,0.961,0.962,0.00738841912538395,0.00833197742381107,0.00846551245867478,0.00768921481203124,-0.00717727310326578,-15.1070387253094,-15.1075553752598,0.939,0.934,0.936,0.804,0.808,0.804,0.808,0.898608752502059,0.877158249994878,0.602469362514536,0.880111244518913,-0.123444470912218,-81.6266113585699,0.899198713897233,0.657145950982163
"5",0.25,0.449426895144518,0.449514007126298,0.948,0.959,0.964,0.00706351024412603,0.00783270097998856,0.007951099321879,0.0072655295436559,-0.00683590837398033,-12.0961888057249,-12.0946905181108,0.941,0.933,0.934,0.807,0.807,0.807,0.807,0.859265366646191,0.828481183046945,0.570702378626927,0.830672982979059,-0.123444470912218,-81.5370771571901,0.900220957390349,0.66843718724845
"6",0.3,0.460914679703353,0.46084395489941,0.94,0.966,0.966,0.00679518538392247,0.00764528276238377,0.00764528276238377,0.00705458369450999,-0.0067329500119984,-9.38815112056571,-9.39382227280157,0.951,0.944,0.944,0.818,0.819,0.818,0.819,0.826122999637311,0.799988529449401,0.550465836035354,0.801703814121905,-0.123444470912218,-81.346666443022,0.901124057910015,0.676791899967275
"7",0.4,0.481152167700385,0.48110681309511,0.944,0.965,0.965,0.00656792909065934,0.00732342638656666,0.00732342638656666,0.00666286194343465,-0.00662242495146073,-4.53325760564589,-4.54159587085348,0.945,0.933,0.935,0.792,0.791,0.792,0.791,0.799111411926072,0.761959063743686,0.528137556488421,0.763922790636029,-0.123444470912218,-81.2331195008196,0.902485457022403,0.687748603183933
"8",0.5,0.500079007927755,0.500166866247357,0.935,0.956,0.956,0.00646731712786525,0.0072809257926059,0.0072809257926059,0.00663718763129251,-0.00660303237593647,0.044985523365071,0.0461078427623826,0.937,0.921,0.921,0.791,0.792,0.791,0.792,0.786611944670472,0.755626567644787,0.520868845695256,0.756018623650902,-0.123444470912218,-81.4243031358439,0.903012173538689,0.693566399396806
"9",0.6,0.519157629505964,0.519133873027021,0.943,0.963,0.963,0.00655841837397318,0.00729382831613391,0.00729382831613391,0.00661635493818292,-0.00665831348024233,4.60952257601655,4.61703274455791,0.932,0.913,0.912,0.781,0.781,0.781,0.781,0.798137783512281,0.758135101079726,0.527694023284799,0.760019081290246,-0.123444470912218,-81.3885919655487,0.902510948104972,0.695509540004265
"10",0.7,0.5395982823146,0.539491999650323,0.94,0.958,0.958,0.00682780112162574,0.00768402272757116,0.00768402272757116,0.0067592409407947,-0.00707653256017457,9.50198372184973,9.48963001475652,0.937,0.915,0.915,0.765,0.771,0.765,0.771,0.831493273974103,0.785135718911823,0.551427333960885,0.786816100902478,-0.123444470912218,-81.4512175917998,0.901139348024397,0.694098950837787
