"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.35366364388818,0.358812330704348,0.908,0.89,0.9185,0.0443861445159423,0.0575767125934932,0.0610046398741895,0.0495659306997875,-0.027080819980618,-61.6490020230392,-60.2911352901903,0.8605,0.7805,0.785,0.381,0.3945,0.785,0.8225,11.3279080034922,14.0561480300921,3.4778209273947,14.1128437160659,-178.329930781578,-263.061336799236,0.892880062521575,0.559669947617219
"2",0.05,0.377223010473138,0.379994232261652,0.9525,0.987,0.957,0.0389474189857465,0.0854681113997434,0.0492818076036484,0.0845769724202758,-0.0266024901516127,-51.6442047331225,-50.9418805044012,0.925,0.9745,0.9185,0.6185,0.612,0.9585,0.891,10.3387723048451,23.0717351692738,4.76037533445226,13.2781932564398,-178.329930781578,-263.724638649803,0.892788245672191,0.588288640231745
"3",0.1,0.404278672102122,0.406385521926885,0.951,0.961,0.9705,0.0308912985622774,0.0377522094050126,0.0389364261342887,0.0355578218794725,-0.0216341718783134,-40.2349422271959,-39.7303404140073,0.9335,0.9345,0.9345,0.518,0.52,0.886,0.8995,8.39063287096812,9.94536183657339,2.93784439442815,9.95269357858573,-178.329930781578,-263.571837691907,0.893155438895502,0.623347379604209
"4",0.2,0.436752761091082,0.43757562464109,0.955,0.9575,0.964,0.0249317426023442,0.0286360626738929,0.0296623653341538,0.0260877078238415,-0.0201200958123287,-26.5182258374956,-26.3050988673265,0.9415,0.926,0.9265,0.4635,0.466,0.87,0.879,6.87633659978559,7.29349867316583,2.11780942541736,7.29978458301925,-178.329930781578,-264.465171825201,0.896096177147744,0.659559280371932
"5",0.25,0.449055111897649,0.449662121673279,0.9485,0.9625,0.9625,0.0235487529056965,0.0279932660183245,0.0279932660183245,0.0254449382043592,-0.020530430308486,-21.3092886531489,-21.1538788126686,0.938,0.93,0.9305,0.4515,0.4585,0.875,0.877,6.52339441730215,7.07927733277981,1.94008574320345,7.08618878949702,-178.329930781578,-264.494861495812,0.897448734275766,0.670272914162229
"6",0.3,0.460492250579026,0.460870610589827,0.949,0.9745,0.9625,0.0227680413929167,0.0280111941447512,0.0249229191186004,0.02523129604526,-0.0216154907650409,-16.5442910620174,-16.4665953134114,0.939,0.9365,0.9035,0.468,0.4525,0.8865,0.8455,6.32492874330892,6.99771521216756,1.87870941635677,6.17017496673841,-178.329930781578,-263.814720368916,0.899219034276532,0.678254573859152
"7",0.4,0.480327280842686,0.480985530362399,0.9505,0.959,0.959,0.021789929821634,0.0245819206474766,0.0245819206474766,0.0216413991871467,-0.0197715968491072,-8.16779953551559,-7.94793916032308,0.937,0.918,0.918,0.44,0.4375,0.846,0.8455,6.07005824926659,6.06260656063617,1.76339450450559,6.05940013976753,-178.329930781578,-264.945469736829,0.901274947578507,0.688783205254779
"8",0.5,0.499317774995889,0.499539560168057,0.941,0.943,0.9625,0.0214632638688471,0.0233858485285149,0.0259004220895203,0.0197686170801868,-0.0197762325395159,-0.16725184384388,-0.117105514967161,0.9285,0.8885,0.9185,0.414,0.424,0.8275,0.862,5.97239292963132,5.58539638852172,1.70807491386347,6.18237633021379,-178.329930781578,-265.637743305839,0.902683556118675,0.69422393647494
"9",0.6,0.518359546010464,0.517839717136972,0.94,0.95,0.95,0.0218560589144935,0.024619381853996,0.024619381853996,0.0196749721741009,-0.0216096826772016,7.84082460739188,7.68104505506016,0.937,0.894,0.8935,0.438,0.435,0.8465,0.8475,6.06715282938739,5.575238580764,1.75454234923298,5.56787513588214,-178.329930781578,-265.578285708069,0.901885445398281,0.695694922697134
"10",0.7,0.538589776762868,0.538062241337164,0.9465,0.974,0.955,0.0229848832601821,0.0282579212934101,0.0251692933910467,0.0216818661275257,-0.0255211028630376,16.358342267005,16.2297161053848,0.941,0.9125,0.8825,0.436,0.419,0.891,0.8445,6.37719666388697,6.13629631318065,1.85948259215961,5.52501083986359,-178.329930781578,-265.862874139845,0.899318271618747,0.694092686207934
"11",0.75,0.550053424630851,0.548910138841223,0.948,0.961,0.961,0.0238644851445369,0.0280684068795832,0.0280684068795832,0.0207547887758506,-0.0255248928142388,21.1571762984463,20.8632403739236,0.939,0.886,0.8865,0.4505,0.454,0.873,0.873,6.61109475976888,5.91940756990273,1.96018062136753,5.92858813943628,-178.329930781578,-264.373994427058,0.897671991514821,0.69206272453719
"12",0.8,0.562239060541037,0.56136504718396,0.9445,0.9555,0.961,0.0251799035894463,0.0285619591770498,0.0296706712456217,0.0204046504858468,-0.0258932631351372,26.3553701066809,26.1348061570032,0.9375,0.881,0.908,0.4575,0.4595,0.864,0.8745,6.9496187725088,5.93001068153713,2.11226733286951,6.56821295826508,-178.329930781578,-264.929738702704,0.895710820496269,0.689310580652016
"13",0.9,0.595558722566615,0.593139518364443,0.945,0.955,0.961,0.0308904361816634,0.03779343383649,0.0388383859221396,0.0217077143887459,-0.0359009426276335,40.3338989260458,39.6874685187429,0.9335,0.8565,0.893,0.5175,0.521,0.88,0.894,8.38238441643523,6.68475731532338,2.95586494225878,7.51680565517412,-178.329930781578,-263.716985358275,0.892516228042674,0.680365502609692
"14",0.95,0.62300973231012,0.619154763020701,0.946,0.9885,0.943,0.0389850850122109,0.0859356592571427,0.0493122670209288,0.0269800801684542,-0.0850536903901679,51.7429129694654,50.8645768452689,0.9225,0.8825,0.88,0.604,0.5965,0.954,0.892,10.3362752302623,9.10417961054666,4.76070611452813,9.0265340580159,-178.329930781578,-262.783800934819,0.892524310451585,0.672389459979653
