"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.353084214028082,0.353490291824786,0.951,0.964,0.958,0.0143963146160763,0.0174999306279406,0.0162733005773464,0.0166431224594699,-0.0116484200977687,-8.78628114408013,-8.79230474848596,0.955,0.972,0.959,0.859,0.844,1,0.999,1.71849651994458,2.11203722876351,1.30958556992448,1.89729003070331,179.676797951097,98.6157464956306,0.897096262200303,0.537757764917612
"2",0.05,0.376256980016473,0.376684652342737,0.951,0.969,0.961,0.0111970927030807,0.0133215128140889,0.0129104541294872,0.0124869972232653,-0.0101550718795498,-7.28399601136702,-7.34841021159464,0.955,0.977,0.966,0.868,0.863,0.999,0.999,1.29529468427363,1.56956460916841,0.961504860456143,1.47611898229057,179.676797951097,98.4823114257865,0.896844118838495,0.576683137847938
"3",0.1,0.403931419981713,0.404163190730022,0.935,0.963,0.96,0.0088987237039862,0.01029569987659,0.0100900036239239,0.00962744800684144,-0.00834774403761845,-5.71157685887745,-5.73839987266794,0.959,0.977,0.972,0.854,0.85,1,1,1.02676955048988,1.20602976003237,0.738047361531659,1.15092550397013,179.676797951097,98.572841802109,0.89737212710885,0.617789006804494
"4",0.2,0.436980073243053,0.436967871779754,0.941,0.961,0.962,0.00738841357437363,0.00833197742381107,0.00846551245867479,0.00768921481203124,-0.00717727310326578,-3.76345190905905,-3.7617722956155,0.95,0.972,0.972,0.838,0.841,1,1,0.848824055317231,0.969940653804227,0.602469362514536,0.972621226806584,179.676797951097,98.3733886414301,0.899198713897233,0.657145950982163
"5",0.25,0.44942689514452,0.449514007126298,0.948,0.959,0.964,0.00706351115193779,0.00783270097998856,0.007951099321879,0.0072655295436559,-0.00683590837398033,-2.99302993173857,-3.00721180084444,0.949,0.966,0.966,0.834,0.837,1,1,0.808038027638978,0.917977009427682,0.570702378626927,0.919945807759666,179.676797951097,98.4629228428099,0.900220957390349,0.66843718724845
"6",0.3,0.460914679703332,0.46084395489941,0.94,0.966,0.966,0.00679517725656847,0.00764528276238377,0.00764528276238377,0.00705458369451,-0.00673295001199839,-2.35279346716688,-2.34573415469544,0.943,0.977,0.977,0.826,0.829,1,1,0.777912553238004,0.890582775405981,0.550465836035353,0.892118092821068,179.676797951097,98.653333556978,0.901124057910015,0.676791899967275
"7",0.4,0.481152167700385,0.48110681309511,0.944,0.965,0.965,0.00656792466891042,0.00732342638656666,0.00732342638656666,0.00666286194343465,-0.00662242495146073,-1.14064779171516,-1.14082222797338,0.95,0.964,0.964,0.827,0.832,0.998,0.998,0.756165143501658,0.846414853295034,0.528137556488421,0.848198899895809,179.676797951097,98.7668804991804,0.902485457022403,0.687748603183933
"8",0.5,0.500079007927755,0.500166866247357,0.935,0.956,0.956,0.00646730384829738,0.0072809257926059,0.0072809257926059,0.00663718763129251,-0.00660303237593648,0.0307640963691484,0.0160719182380617,0.95,0.968,0.968,0.842,0.844,0.999,0.999,0.747642232174937,0.838915914184814,0.520868845695257,0.839269717778404,179.676797951097,98.5756968641561,0.903012173538689,0.693566399396806
"9",0.6,0.519157629505964,0.519133873027021,0.943,0.963,0.963,0.00655840807086506,0.00729382831613391,0.00729382831613391,0.00661635493818292,-0.00665831348024233,1.16114926494297,1.17293559969419,0.958,0.973,0.973,0.86,0.861,0.999,0.999,0.755878449261496,0.842204903608977,0.527694023284799,0.843866872156957,179.676797951097,98.6114080344513,0.902510948104972,0.695509540004265
"10",0.7,0.539598282314599,0.539491999650323,0.94,0.958,0.958,0.0068278050061562,0.00768402272757116,0.00768402272757116,0.0067592409407947,-0.00707653256017457,2.3742929052218,2.38107007769841,0.951,0.968,0.968,0.839,0.839,1,1,0.78099221690101,0.868815272279018,0.551427333960885,0.870293238587447,179.676797951097,98.5487824082002,0.901139348024397,0.694098950837787
