"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.354372871987917,0.380921619728972,0.802,0.649,0.7415,0.0579495573405854,0.0525098640264748,0.0637674995248047,0.0249171513608744,-0.0336822019437226,-738.214914237274,-645.744236193951,0.766,0.295,0.315,0.1445,0.1685,0.628,0.7205,194.968351540309,99.5243766542819,27.488686785949,103.230246949127,-3168.53667019867,-3201.39953812687,0.879511126635895,0.568911254696889
"2",0.05,0.378414166261789,0.393747475895017,0.8835,0.8525,0.88,0.0555216180119882,0.0759634804535456,0.0802687344317905,0.0668309545609892,-0.0333711123781173,-617.11783594493,-564.585700160702,0.854,0.725,0.733,0.2615,0.277,0.84,0.8695,191.399085364644,228.540919723043,40.5031656285372,230.115950284219,-3168.53667019867,-3130.85927592144,0.879672509684698,0.578690443860089
"3",0.1,0.4050419997433,0.413736656322309,0.9225,0.9695,0.9075,0.050645081226598,0.108101795212667,0.0650352392174058,0.106698758874558,-0.0363523442321307,-481.816075716312,-453.258026448001,0.9095,0.946,0.8515,0.436,0.4255,0.9685,0.91,177.579460363038,363.24487725373,60.7693732931967,214.958173357482,-3168.53667019867,-3014.93872583101,0.880134741701025,0.600363390436091
"4",0.2,0.437034783928455,0.442365085928174,0.9365,0.922,0.887,0.0441641808580554,0.052627333151911,0.0437314938142425,0.0492407657007339,-0.0312786774984871,-318.119988001968,-300.43358952625,0.9265,0.885,0.8185,0.367,0.3215,0.9245,0.8895,157.280007971679,177.59560122854,42.5380882921484,137.391906327214,-3168.53667019867,-2916.28633975035,0.884965269943106,0.63198761211971
"5",0.25,0.450765048008635,0.454074982839901,0.939,0.926,0.926,0.0420625737988408,0.0475308591391328,0.0475308591391328,0.0433505239456317,-0.0312833048342093,-250.578863428895,-239.651120910493,0.9365,0.882,0.8835,0.344,0.354,0.922,0.922,150.806848434356,156.539099169368,39.0777117297227,156.915033124971,-3168.53667019867,-2935.6673120763,0.887473759178306,0.644635586848479
"6",0.3,0.462593945543417,0.464340384163471,0.9475,0.916,0.916,0.0409626611098687,0.0444365565508245,0.0444365565508245,0.0401381844116291,-0.0316063363572531,-191.588728362854,-186.066280269412,0.9415,0.8775,0.8815,0.3625,0.3745,0.916,0.918,146.6564092786,146.308860578984,37.9523712313869,147.07851425724,-3168.53667019867,-2889.61476032647,0.89162905029579,0.656286817221553
"7",0.4,0.482434339700369,0.483838319687527,0.9515,0.9045,0.917,0.0394510622905989,0.0387960198614267,0.0413454246287481,0.033335606197107,-0.0299494983989064,-90.8857873493467,-85.9175238759363,0.9395,0.8405,0.8385,0.346,0.338,0.8885,0.9045,141.451787510256,121.806371651863,34.0230277582104,121.327541071933,-3168.53667019867,-2945.33316554462,0.895432652665654,0.67729240786658
"8",0.5,0.501498942398281,0.50103225536804,0.9465,0.936,0.936,0.0390502063190262,0.0426666747909743,0.0426666747909743,0.0353480970483414,-0.0355864405832589,5.58308594981188,3.94188730169181,0.939,0.869,0.8715,0.357,0.366,0.9215,0.9215,140.081447720261,127.953209780334,32.9664196178157,128.376726791998,-3168.53667019867,-2960.78999189728,0.896151418669447,0.696221380928211
"9",0.6,0.519778172805918,0.519577582117354,0.945,0.898,0.916,0.0396037342616659,0.0386813853047553,0.0414127634250582,0.0299186277735616,-0.0330575068307009,99.6118050919615,98.8069718826949,0.942,0.826,0.859,0.3525,0.348,0.897,0.908,142.070368124504,111.439507418317,34.0689098498289,126.241768162674,-3168.53667019867,-2964.49831217416,0.895355453172065,0.714521131797463
"10",0.7,0.540326179416751,0.53809118719005,0.9465,0.9235,0.9235,0.0410676272508266,0.0449810822479943,0.0449810822479943,0.0321343927580196,-0.0403519517229761,202.973251405484,195.927435530063,0.944,0.8285,0.8315,0.355,0.3635,0.9175,0.9195,147.154738034029,120.388437165875,38.147479393622,121.174402849221,-3168.53667019867,-2925.31263020654,0.890450088397771,0.733456779167784
