"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.354367352611311,0.366088709071212,0.8335,0.6935,0.81,0.0531757912425476,0.0476933714152907,0.0589048223157855,0.0177835834201718,-0.034109524398144,-22.0036171840225,-22.6790966828023,0.8595,0.637,0.711,0.596,0.6755,0.835,0.91,4.81930530787894,3.73083190391148,2.98579790243077,4.17641352722037,86.2775477253087,12.1174211389571,0.894636132076698,0.586860072882788
"2",0.05,0.377323943383003,0.384562152946746,0.923,0.903,0.931,0.0510090317787744,0.0676925244028586,0.0717684046401615,0.058257597171892,-0.0316953035153932,-18.4935007444952,-18.6680764886757,0.934,0.877,0.8955,0.7955,0.8195,0.9655,0.9765,4.73398690387123,5.30261692990853,3.82196295314275,5.46951013475972,86.2775477253087,10.6258018588275,0.895603397953865,0.601695040282956
"3",0.1,0.403944875948648,0.4084679584248,0.95,0.9875,0.9555,0.0452022601484399,0.0998793118096847,0.0589296425608452,0.0986259821446998,-0.0324453928969986,-14.3551064319282,-14.478936668919,0.9605,0.9825,0.97,0.9185,0.9185,0.996,0.993,3.91361127259933,7.94249523549983,5.40623284221753,6.31249517853105,86.2775477253087,10.8289902701927,0.896544746402891,0.630850973474247
"4",0.2,0.437073775935492,0.439460852128778,0.9585,0.963,0.9345,0.0368480209426728,0.0471362868109901,0.0387520207900433,0.044079877486546,-0.0279700132162536,-9.46999388767688,-9.52942798863449,0.9625,0.9755,0.947,0.917,0.887,0.997,0.9915,3.05029171520443,4.14558308636605,3.30010080496475,3.44067064222971,86.2775477253087,9.45079243870452,0.900080599313279,0.663659188266307
"5",0.25,0.449159978564594,0.450817039005213,0.944,0.949,0.949,0.0344220211027419,0.0422915456829048,0.0422915456829048,0.0381549416649726,-0.0281208374097683,-7.62794993794709,-7.67324271156071,0.9665,0.9715,0.9735,0.918,0.9215,0.996,0.996,2.87530284895922,3.6603622779562,2.96781566652569,3.72398774903267,86.2775477253087,8.74308662908617,0.903372783917345,0.673180807324825
"6",0.3,0.460056549559884,0.461648244342193,0.944,0.9565,0.9565,0.0334458786167876,0.0405100579307277,0.0405100579307277,0.0367499262155523,-0.0283853291843825,-5.93627475266584,-5.95177557696081,0.9635,0.9645,0.969,0.9085,0.9195,0.995,0.9955,2.75011752140643,3.47478643508014,2.78760711054033,3.57833369748234,86.2775477253087,9.23493849899154,0.904794875427996,0.680728915835057
"7",0.4,0.480224166280724,0.48042239482825,0.9535,0.9315,0.952,0.0321544783659505,0.0349638415521612,0.0375062644343558,0.0301329232582406,-0.0270567774909677,-2.93065762632791,-2.8768138845091,0.9595,0.959,0.955,0.9095,0.901,0.9935,0.9945,2.59782807665391,3.06758470740512,2.60425579497673,2.99643632862804,86.2775477253087,7.11293606341816,0.907384001794894,0.690532991910378
"8",0.5,0.499449774504904,0.498899286984257,0.953,0.9595,0.9595,0.0319605414035912,0.0397554741398489,0.0397554741398489,0.0323705176412724,-0.0334217184996924,-0.0685175957450436,-0.0981657275054561,0.963,0.958,0.9595,0.8975,0.903,0.996,0.9965,2.54447640938532,3.05637862296164,2.50770040657368,3.11884685680745,86.2775477253087,5.43275514294393,0.90844299146644,0.695505966513462
"9",0.6,0.519021299554269,0.518365343041568,0.9575,0.945,0.955,0.0326961869339566,0.0358445773354206,0.0381123170150827,0.0273008848509451,-0.0309925207467364,2.80740083673851,2.7676854581133,0.9615,0.951,0.9545,0.905,0.8995,0.997,0.997,2.60894992353618,3.07429592456094,2.61187256013447,3.13092430719576,86.2775477253087,6.47768605170306,0.90729203549889,0.69701991484567
"10",0.7,0.539249957167885,0.53866288421293,0.9575,0.9615,0.9615,0.0341597745252614,0.0417180677457121,0.0417180677457121,0.0294597327761289,-0.0372640052217564,5.84103215631159,5.82878517753009,0.958,0.9645,0.969,0.9195,0.925,0.9965,0.996,2.75300594266594,3.36591824171649,2.86625444735711,3.45356133878248,86.2775477253087,7.38107054618653,0.904918760431407,0.695601268379004
"11",0.75,0.550310266149327,0.549380697626616,0.9515,0.959,0.959,0.0351462880383294,0.0432986749645637,0.0432986749645637,0.0284199174878363,-0.039489121693803,7.57425678326282,7.56208959974989,0.9645,0.965,0.9685,0.9215,0.9295,0.996,0.996,2.89476133905916,3.45946726939344,3.00278772758412,3.51895585225275,86.2775477253087,6.51224162581377,0.902833419764066,0.694040179959861
"12",0.8,0.562599291569648,0.561420744439498,0.9575,0.9635,0.9325,0.0373456211674744,0.0472771191787656,0.0390982118665462,0.0283838740207859,-0.0443948166312611,9.45483725802033,9.44907440885422,0.966,0.9575,0.9365,0.911,0.884,0.9955,0.9925,3.0717418816253,3.81661472102016,3.35694309770998,3.37523574065425,86.2775477253087,7.63525209790561,0.899740624152458,0.691925599622306
"13",0.9,0.596750721400655,0.592275276010247,0.9505,0.988,0.949,0.0456377110231291,0.0995737630581959,0.0595621746012133,0.0325060635843959,-0.0985192758376725,14.4011135607007,14.50710313711,0.97,0.9665,0.9685,0.9265,0.9285,0.998,0.9935,3.9337789453168,5.64938482079156,5.20737780715772,5.54234886524761,86.2775477253087,8.90324776247609,0.895539152659238,0.684639576689629
"14",0.95,0.623557742431299,0.615873018280572,0.9135,0.8965,0.927,0.0514535991514841,0.0685735763556449,0.0724784733833598,0.0316837434223861,-0.0589082584353957,18.4213956157541,18.6054297765136,0.9305,0.8635,0.897,0.7895,0.818,0.9695,0.981,4.72659107989307,4.33475539398602,3.80691118360633,4.73731559496375,86.2775477253087,10.6245942305541,0.894853875610103,0.678636472943087
"15",0.975,0.648065876325202,0.635886270103307,0.8305,0.7035,0.815,0.0533171943959768,0.048668677288004,0.0597934777894419,0.0357142354391967,-0.017068882932046,22.0158941500151,22.8214763138879,0.8585,0.7135,0.806,0.6065,0.677,0.845,0.905,4.74814571165887,3.67699667495148,2.91186201616066,4.42057608553592,86.2775477253087,10.7609531230107,0.893181823152184,0.680345220878586
