"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.025,1.00008820366916,1.00492647542705,0.958,0.941,0.921,0.0504934117262637,0.0512688661585403,0.0468014137984096,0.0492753958420216,-0.0318671786792721,-18.5591991719547,-18.5753489843343,0.95,0.964,0.954,1.04693759246356,1.17929713021497,1.0570264149311,1.13498926930186,-0.735526913072579,0.976518645799685,0.976196091631525,0.648984939481568,0.999754452773725,1.00014497014489,0.952,0.943,0.932,0.0340505377160801,0.0382021142535372,0.0348898884376679,0.0367119619074049,-0.0237472609234982
"2",0.05,0.999394749572039,1.00315545370875,0.957,0.947,0.94,0.0397162844203963,0.0390026502439911,0.0376124022587191,0.0367933242740657,-0.0287266590212896,-15.4600879390318,-15.4475401275061,0.949,0.961,0.953,0.804626240659427,0.895225540557204,0.857005511091296,0.846582774116098,-0.659953687077271,0.976518645799685,0.976345683710481,0.66758165475636,1.00073624434924,1.00025138849334,0.953,0.955,0.951,0.0267968224879879,0.0290741811554882,0.0280335345882985,0.0274422403016338,-0.0213892079111323
"3",0.1,0.999885575029761,1.00244605243445,0.966,0.952,0.95,0.0323353455982295,0.0307374270061716,0.0301452163738263,0.0291061483626388,-0.0243010360645347,-11.7919516465891,-11.7947714897442,0.949,0.96,0.958,0.658321687344888,0.708621745783653,0.693299718603432,0.671545072639623,-0.56189279983425,0.976518645799685,0.976425691893248,0.689266942159131,1.00009331526472,1.00015866235365,0.951,0.963,0.961,0.0216973258184687,0.0229459726470574,0.0225167692649848,0.021721553369544,-0.0181511039894697
"4",0.2,1.00042543184998,1.00127684223778,0.972,0.961,0.961,0.0265860427904655,0.0252081364230083,0.0252081364230083,0.0232498471539513,-0.0214529355614069,-7.379782708298,-7.375925712716,0.953,0.962,0.962,0.545718600236026,0.579942155339294,0.579942155339294,0.534664315682758,-0.49566697321528,0.976518645799685,0.976470706897862,0.714408183473963,0.999448151803895,0.999517273101577,0.961,0.964,0.964,0.0178966413279494,0.0187884501357996,0.0187884501357996,0.0173064284642079,-0.0160159441101054
"5",0.25,0.999977966903552,1.00103995274445,0.969,0.95,0.95,0.0252999507803271,0.0236673021039849,0.0236673021039849,0.0218297309391659,-0.0206970783813443,-5.70742742846918,-5.70255745315308,0.952,0.964,0.964,0.514064674877184,0.546376902881878,0.546376902881878,0.504413389808177,-0.47891179062345,0.976518645799685,0.976478492189441,0.723154105825929,0.999779676611843,0.999448161103758,0.952,0.951,0.951,0.0169485660825724,0.0176386165666066,0.0176386165666066,0.016268229629793,-0.0154219274783755
"6",0.3,1.00029416695213,1.00043360276427,0.964,0.948,0.948,0.0244669869256644,0.0230299938521689,0.0230299938521689,0.0212264742067643,-0.0203074810868956,-4.20570813045417,-4.21133739365083,0.95,0.968,0.968,0.494869681823088,0.532466933399417,0.532466933399417,0.491144495451624,-0.470370609306772,0.976518645799685,0.976484427494809,0.730467841127766,0.999555808003497,0.999818404263575,0.946,0.959,0.959,0.0164038663331245,0.0171732617579121,0.0171732617579121,0.0158277469125144,-0.0151375715411213
"7",0.4,0.999692484168881,0.999927326781763,0.971,0.963,0.958,0.023423839470797,0.0221929696663011,0.0218581359126489,0.0200661247470621,-0.0201447498275407,-1.5146941695003,-1.52114025881906,0.947,0.957,0.953,0.478040308008929,0.516077442660474,0.505337081734822,0.467221777234421,-0.468709225864178,0.976518645799685,0.97649237396849,0.742455195616544,1.00017427482223,1.00019019026112,0.948,0.959,0.955,0.0156504769633495,0.0165435416539821,0.0162903592204554,0.0149505061872839,-0.0150156765671086
"8",0.5,0.999968222581966,0.999773619844603,0.96,0.946,0.941,0.0232364410677255,0.0222778089653563,0.0215826462038489,0.0202567109494772,-0.0202218620987386,1.02608957992443,1.01963111946578,0.958,0.972,0.965,0.475760915325603,0.52099663342012,0.499353515484018,0.474581629000102,-0.473037158069343,0.976518645799685,0.976491955760363,0.752654542265114,0.99982214800999,1.00002998339248,0.943,0.95,0.945,0.015589977940738,0.0166034981737165,0.016087472206091,0.0151060383078011,-0.0150497629492579
"9",0.6,0.999476634984249,0.999246876452454,0.955,0.947,0.943,0.0235500231163567,0.0223830813628935,0.0220072194774959,0.0199170024646644,-0.0205612878811748,3.54663370569637,3.54975655596653,0.946,0.965,0.962,0.481096367386983,0.51999728608453,0.5084430892173,0.463014549941477,-0.478752593713962,0.976518645799685,0.97649122038393,0.762912320168525,1.00025649329126,0.999979181811531,0.934,0.943,0.942,0.0157558032838124,0.0166666334436616,0.016387401726804,0.0148219893748736,-0.0153245222073769
"10",0.7,0.99979079686866,0.998763495767545,0.959,0.951,0.951,0.0244968882987616,0.0231090013693467,0.0231090013693467,0.0204491418068407,-0.0212251648752731,6.26546313363488,6.26666184019569,0.953,0.968,0.968,0.498549908772408,0.533477316498746,0.533477316498746,0.473218505737095,-0.490809203376327,0.976518645799685,0.976485261277793,0.775770351835191,1.00018005102979,1.00013748384173,0.936,0.945,0.945,0.016424479028114,0.0171988868233837,0.0171988868233837,0.0152213805846434,-0.0158058777338537
"11",0.75,0.999771052119933,0.998707446998205,0.963,0.96,0.96,0.0252931011991212,0.0237063167634722,0.0237063167634722,0.020663208699525,-0.0216718665994664,7.76244729660901,7.76689607402895,0.939,0.962,0.962,0.513668674128346,0.545608263973662,0.545608263973662,0.476207288101651,-0.499475099789505,0.976518645799685,0.976480337340663,0.784479496054252,1.00013144931796,0.999969245750192,0.948,0.955,0.955,0.0169007905424836,0.0176448952923338,0.0176448952923338,0.0153663182628439,-0.0161372184555458
"12",0.8,0.999675660576616,0.997952820780692,0.964,0.944,0.944,0.0265561229545343,0.024833583371295,0.024833583371295,0.0211426574519448,-0.0231007028876954,9.41474439085277,9.41354675462664,0.939,0.956,0.956,0.5387835773046,0.571543656572971,0.571543656572971,0.488564635566739,-0.531675617109944,0.976518645799685,0.976470747236447,0.796031996644175,1.00036458727651,1.00046747381072,0.953,0.956,0.956,0.0178323053452009,0.0184959542472433,0.0184959542472433,0.0157613500895715,-0.017195804820817
"13",0.9,0.999517191888673,0.995659164677682,0.956,0.946,0.948,0.032144977900703,0.030803228488676,0.0300803155937376,0.0244427284633798,-0.0288750444084374,13.8026226676267,13.8078657371277,0.931,0.944,0.945,0.652007182124105,0.709589054800935,0.689930715269683,0.563686261124492,-0.666309663233677,0.976518645799685,0.976421285893878,0.837082361209048,1.00042559523737,1.00058629849035,0.948,0.96,0.954,0.021467260516768,0.02296898054228,0.0224278212179664,0.0182053673698338,-0.0215361364431287
"14",0.95,0.998680648827805,0.994089197242813,0.959,0.954,0.946,0.0401106270855697,0.0391251213804549,0.0374073862268502,0.0285959509421359,-0.0371812086897934,17.437347840574,17.4436862015257,0.933,0.947,0.942,0.812073999483576,0.898010740980705,0.852670935090973,0.659251840309987,-0.855069149102419,0.976518645799685,0.976339996108193,0.879161697671674,1.00113104824964,1.00089156948069,0.95,0.96,0.954,0.0266742027295351,0.0291106186543869,0.0278380051332979,0.0213093219589542,-0.0276777118959448
"15",0.975,0.998761716752609,0.994470007039588,0.956,0.941,0.918,0.05110362801632,0.0504776122663596,0.0466170992409054,0.0327307592928707,-0.0479115351459572,20.6074001114512,20.5895061870768,0.937,0.947,0.935,1.02903624932131,1.15855030190629,1.05347235353634,0.752796086586046,-1.10211647697118,0.976518645799685,0.976165292536551,0.912974652005384,1.00116121751485,1.00126101444554,0.949,0.956,0.939,0.0341100765118781,0.0375910508989593,0.034752138594255,0.0243672715371747,-0.0356823001537055
