"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.025,1.00010592113669,0.991102422844323,0.9162,0.7972,0.8442,0.050847216333347,0.0503536740945442,0.0541566132634628,0.0442561934840357,-0.020298087128255,-109.459454039136,-108.915596891628,0.8678,0.7662,0.8296,3.38882033998808,3.09945215833736,3.48504313329258,2.74836730993303,-1.26665390320419,0.999999734252806,0.999999700464587,0.998696788225337,1.0000000639465,1.000048064227,0.9298,0.7918,0.8402,0.000244564761850596,0.000231682020001563,0.000249176585431018,0.000203512608595824,-9.36298525610115e-05
"2",0.05,1.00000355992014,0.9956005958001,0.944,0.9768,0.9088,0.0448280871198557,0.0845280713443985,0.0493900106041269,0.0833751950191362,-0.0250888244046807,-106.326958457993,-106.084996472832,0.922,0.9814,0.898,3.09342160570316,8.21725685873004,3.22891895647993,8.14000396498797,-2.26341815172053,0.999999734252806,0.999999714842655,0.998804363940251,1.00000011185333,1.00002541984801,0.9458,0.9706,0.899,0.000212855975589298,0.000389103890173648,0.00022743566689826,0.000383802979970658,-0.000115544977177075
"3",0.1,1.0004580486676,0.997357330790026,0.955,0.9248,0.9392,0.0383195077190297,0.0396376660515956,0.0409632234904567,0.0371350226314603,-0.0219705488194651,-102.759656072511,-102.625139130651,0.9464,0.926,0.9446,2.63019156572698,2.61018825779968,2.78368488198213,2.45015467065405,-1.47869809241315,0.999999734252806,0.999999723740507,0.998952192336851,0.999998558140596,1.00001635265176,0.9606,0.9254,0.9404,0.000180415636773332,0.000182502517592709,0.000188600959851238,0.000170974479526391,-0.000101169471792269
"4",0.2,1.000764941527,0.999002608816609,0.9606,0.9336,0.9336,0.0328505951984503,0.031436496555233,0.031436496555233,0.0286208074106103,-0.021615631391434,-98.3877482923215,-98.2944288619606,0.955,0.9398,0.9398,2.23851598148008,2.16903524207811,2.16903524207811,1.97693199106905,-1.52073857687322,0.999999734252806,0.999999728580591,0.999132087912765,0.999997304389033,1.00000538131697,0.9652,0.9334,0.9334,0.000154267687547665,0.000144827547000314,0.000144827547000314,0.000131858847565481,-9.95429524586958e-05
"5",0.25,1.00054200876111,0.999474213097859,0.9642,0.9494,0.96,0.0314584962707498,0.0309327662845874,0.0321888660517418,0.0280387404567264,-0.0225376673003222,-96.7237738039411,-96.6556459909344,0.9594,0.9482,0.966,2.13404213570194,2.11927407773842,2.26266774531305,1.92766062840414,-1.55928709675802,0.999999734252806,0.999999729598846,0.999195613071225,0.99999862365316,1.00000321986048,0.967,0.9456,0.9574,0.000147704358980002,0.000142428409666011,0.000148213540712409,0.000129131346026015,-0.000103823679590749
"6",0.3,1.00029791239044,0.999464674506944,0.968,0.9636,0.9636,0.0304869894766569,0.0312254067102497,0.0312254067102497,0.0280166453798912,-0.0240242293528981,-95.214524821752,-95.197449801521,0.957,0.96,0.96,2.0634407608357,2.20010839723389,2.20010839723389,1.97712990054214,-1.71509787703965,0.999999734252806,0.999999730280559,0.999249088426795,0.999999317844772,1.00000334763568,0.9702,0.962,0.962,0.000143398166829727,0.000143790605268547,0.000143790605268547,0.000129085550042766,-0.000110529293818958
"7",0.4,1.00041860252434,0.999878376138675,0.966,0.948,0.9602,0.0294188917740678,0.0279209524003922,0.0298091995365906,0.0241125862035915,-0.0225203716522423,-92.5468827493938,-92.505487615057,0.956,0.9386,0.9592,1.99272865945127,1.91326713320374,2.09776928501563,1.65383328201162,-1.56002480505745,0.999999734252806,0.999999731026658,0.999336009190509,0.999999478927589,1.00000103597827,0.9704,0.95,0.9612,0.000138238967812308,0.00012858370595508,0.000137291883031537,0.000111003032275754,-0.000103741469025471
"8",0.5,1.00021702494374,1.00007065217544,0.9676,0.9438,0.9438,0.0290640822967979,0.0269505508396752,0.0269505508396752,0.0225475876396817,-0.0224942691172835,-89.9809413081422,-89.9856925073912,0.9578,0.946,0.946,1.96742222264194,1.90031773980409,1.90031773980409,1.6004550779452,-1.59708369292068,0.999999734252806,0.999999731265981,0.999405865831757,0.999999113509316,0.999999988622694,0.9704,0.941,0.941,0.000136359672977377,0.000124081061853575,0.000124081061853575,0.000103803068592725,-0.000103605378865412
"9",0.6,1.00039371031289,1.00075220336715,0.9652,0.9494,0.9608,0.0293149641675322,0.0278357971221548,0.0298280215380034,0.0225042125389249,-0.0241253616207309,-87.4686974014881,-87.4692119262217,0.9588,0.9438,0.9628,1.98879102141743,1.9050407356666,2.09838775151836,1.55731138177388,-1.65122704604235,0.999999734252806,0.999999731025654,0.999465477537812,0.999998923567919,0.999995975485692,0.9706,0.9464,0.959,0.000137718362916425,0.000128099328452167,0.000137266148948846,0.000103602829710599,-0.000111060004834623
"10",0.7,1.00057595327343,1.00105845055109,0.9632,0.9552,0.9552,0.0303853879782373,0.0314460464125027,0.0314460464125027,0.0240599214681746,-0.0281919322774443,-84.7714772256459,-84.7692401726825,0.951,0.958,0.958,2.06082835046778,2.21118943859433,2.21118943859433,1.71148573288754,-1.98762764820446,0.999999734252806,0.999999730299857,0.999519011636885,0.999998103421386,0.999993751694729,0.9694,0.9594,0.9594,0.000142936822854989,0.000144710731949196,0.000144710731949196,0.000110670573433337,-0.000129809844166808
"11",0.75,1.00072496255035,1.00129467203569,0.9658,0.9512,0.9592,0.0314091937670432,0.0309251425258631,0.0321785452059972,0.0226243341445949,-0.027972069495802,-83.2599322958699,-83.2898033254197,0.9518,0.939,0.9582,2.13033034987273,2.11865592862704,2.26259543497927,1.56478434766336,-1.92375703970327,0.999999734252806,0.999999729641001,0.999544698571129,0.999996644251503,0.999992429070672,0.9684,0.9496,0.959,0.000147674799032222,0.000142412193138619,0.000148173485052944,0.000104186109194623,-0.00012881718585893
"12",0.8,1.00038715191789,1.00205634528852,0.959,0.933,0.933,0.0329037286333757,0.0314377642003858,0.0314377642003858,0.0218675473126197,-0.0285483369023569,-81.5743483403299,-81.6536114606785,0.9524,0.9372,0.9372,2.23685374458465,2.17387202928943,2.17387202928943,1.54019893012805,-1.97680344405586,0.999999734252806,0.999999728597622,0.999570446357078,0.999997982899376,0.999988901027353,0.9654,0.9374,0.9374,0.000154622383749395,0.000144811221793712,0.000144811221793712,0.000100707048394657,-0.000131492600962924
"13",0.9,1.00066416020899,1.00369225230769,0.9446,0.9272,0.9374,0.0386226302974187,0.0397195053726348,0.0411053764249613,0.0221629339540279,-0.0372029346746138,-77.2034080088858,-77.3236303833537,0.9434,0.9106,0.9346,2.64974204891794,2.61894453897769,2.7962261414088,1.49413961860111,-2.45731020336667,0.999999734252806,0.9999997234973,0.999627043039022,0.999998371166777,0.999979738211474,0.9526,0.9216,0.9358,0.00018192764511452,0.000182819194737409,0.00018918009515695,0.000102013963366591,-0.000171217348076811
"14",0.95,1.00078164254556,1.00618780339234,0.9336,0.971,0.902,0.0453572914241335,0.0826871829015726,0.0487597072724082,0.0251104654056309,-0.0815741905952064,-73.6090870097241,-73.8766608823171,0.916,0.981,0.8966,3.12251625725564,8.07873822333584,3.1993609183774,2.26276008756483,-8.00349545109479,0.999999734252806,0.999999714576811,0.999664852410812,0.999997925234159,0.999967713217067,0.9414,0.9706,0.8938,0.000214754244204185,0.000380333412174375,0.000224190816114282,0.00011562671523055,-0.000375168085820069
"15",0.975,1.00039154831123,1.00941108804009,0.907,0.7902,0.8416,0.051250744107261,0.0492458509161118,0.05315342477156,0.0202051915246105,-0.0427494170226257,-70.4765171661324,-70.9808622611855,0.8646,0.7462,0.816,3.40416968436108,3.02399463087206,3.41416913800728,1.26028023442266,-2.64659908370851,0.999999734252806,0.99999969896704,0.999691392139514,1.00000043263168,0.999948035116858,0.9228,0.7788,0.835,0.000245150412674544,0.000226427954152682,0.000244437684468441,9.29377020361516e-05,-0.000196599748080969
